unique.id,date,time,strain,color,group,replicate,trap,resting.height,hobo,mean_temp,mean_rh,replicate.id
MID.B.M.Afternoon.64,7/29/2023,29:00:00,MID,B,M,Afternoon,3,0.33333333333333337,64,28.84753846,73.876,7/29/2023.17:00 PM.MID.B.M.Afternoon
MID.B.M.Afternoon.64,7/29/2023,29:00:00,MID,B,M,Afternoon,1,0.375,64,28.84753846,73.876,7/29/2023.17:00 PM.MID.B.M.Afternoon
MID.B.M.Afternoon.64,7/29/2023,29:00:00,MID,B,M,Afternoon,1,0.3802083333333333,64,28.84753846,73.876,7/29/2023.17:00 PM.MID.B.M.Afternoon
MID.B.M.Afternoon.64,7/29/2023,29:00:00,MID,B,M,Afternoon,3,0.3802083333333333,64,28.84753846,73.876,7/29/2023.17:00 PM.MID.B.M.Afternoon
MID.B.M.Afternoon.64,7/29/2023,29:00:00,MID,B,M,Afternoon,1,0.39583333333333337,64,28.84753846,73.876,7/29/2023.17:00 PM.MID.B.M.Afternoon
MID.B.M.Afternoon.64,7/29/2023,29:00:00,MID,B,M,Afternoon,1,0.4322916666666667,64,28.84753846,73.876,7/29/2023.17:00 PM.MID.B.M.Afternoon
MID.B.M.Afternoon.64,7/29/2023,29:00:00,MID,B,M,Afternoon,3,0.45052083333333337,64,28.84753846,73.876,7/29/2023.17:00 PM.MID.B.M.Afternoon
MID.B.M.Afternoon.64,7/29/2023,29:00:00,MID,B,M,Afternoon,3,0.45052083333333337,64,28.84753846,73.876,7/29/2023.17:00 PM.MID.B.M.Afternoon
MID.B.M.Afternoon.64,7/29/2023,29:00:00,MID,B,M,Afternoon,3,0.46875000000000006,64,28.84753846,73.876,7/29/2023.17:00 PM.MID.B.M.Afternoon
MID.B.M.Afternoon.64,7/29/2023,29:00:00,MID,B,M,Afternoon,4,0.4921875,64,28.84753846,73.876,7/29/2023.17:00 PM.MID.B.M.Afternoon
MID.B.M.Afternoon.64,7/29/2023,29:00:00,MID,B,M,Afternoon,2,0.4947916666666667,64,28.84753846,73.876,7/29/2023.17:00 PM.MID.B.M.Afternoon
MID.B.M.Afternoon.64,7/29/2023,29:00:00,MID,B,M,Afternoon,3,0.4947916666666667,64,28.84753846,73.876,7/29/2023.17:00 PM.MID.B.M.Afternoon
MID.B.M.Morning.0,7/28/2023,09:45:00,MID,B,M,Morning,4,0.015625,0,32.07507692,65.14846154,7/28/2023.9:45 AM.MID.B.M.Morning
MID.B.M.Morning.0,7/28/2023,09:45:00,MID,B,M,Morning,4,0.015625,0,32.07507692,65.14846154,7/28/2023.9:45 AM.MID.B.M.Morning
MID.B.M.Morning.0,7/28/2023,09:45:00,MID,B,M,Morning,3,0.020833333333333336,0,32.07507692,65.14846154,7/28/2023.9:45 AM.MID.B.M.Morning
MID.B.M.Morning.0,7/28/2023,09:45:00,MID,B,M,Morning,3,0.020833333333333336,0,32.07507692,65.14846154,7/28/2023.9:45 AM.MID.B.M.Morning
MID.B.M.Morning.0,7/28/2023,09:45:00,MID,B,M,Morning,1,0.03125,0,32.07507692,65.14846154,7/28/2023.9:45 AM.MID.B.M.Morning
MID.B.M.Morning.0,7/28/2023,09:45:00,MID,B,M,Morning,1,0.04166666666666667,0,32.07507692,65.14846154,7/28/2023.9:45 AM.MID.B.M.Morning
MID.B.M.Morning.0,7/28/2023,09:45:00,MID,B,M,Morning,3,0.046875,0,32.07507692,65.14846154,7/28/2023.9:45 AM.MID.B.M.Morning
MID.B.M.Morning.0,7/28/2023,09:45:00,MID,B,M,Morning,2,0.0546875,0,32.07507692,65.14846154,7/28/2023.9:45 AM.MID.B.M.Morning
MID.B.M.Morning.0,7/28/2023,09:45:00,MID,B,M,Morning,3,0.0625,0,32.07507692,65.14846154,7/28/2023.9:45 AM.MID.B.M.Morning
MID.B.M.Morning.0,7/28/2023,09:45:00,MID,B,M,Morning,3,0.06770833333333334,0,32.07507692,65.14846154,7/28/2023.9:45 AM.MID.B.M.Morning
MID.B.M.Morning.0,7/28/2023,09:45:00,MID,B,M,Morning,3,0.07291666666666667,0,32.07507692,65.14846154,7/28/2023.9:45 AM.MID.B.M.Morning
